Order,Filename,SpeciesCode,BandNumberIn,BandNumberOut,Year,Month,Day,LocCountry,LocStateProvince,LocCity,LocArea,PlotName,PlotID,Latitude_dec,Longitude_dec,Easting,Northing,Hem,Zone,BanderID,ScribeID,CaptureTime,BandDisposition,BirdStatus,ULIn,LLIn,URIn,LRIn,FlagColorIn,FlagCodeIn,ULOut,LLOut,UROut,LROut,FlagColorOut,FlagCodeOut,NestID,BroodID,NestMate,NestAdult1,NestAdult2,BandSize,CaptureMethod,Age,Sex,HowAged,HowSexed,Mass_g,FatScore,TotalHead_mm,NaresTip_mm,CulmenLength_mm,CulmenDepth_mm,CulmenWidth_mm,Tarsus_mm,Wing_mm,Tail_mm,P10_mm,P10Exposed_mm,BroodPatch,BodyMolt,FlightFeatherMolt,RectWear,AISwabO,AISwabC,Fecal,Nails,Blood,BloodFilter,BloodGenetics,BloodHg,Feather,Downy,FeatherType1,FeatherType2,BirdDisposition,TagType1,TagStatus1,TagID1,PlatformID1,TagMass1_g,TagAttachment1,TagManufacturer1,TagModel1,TagType2,TagStatus2,TagID2,PlatformID2,TagMass2_g,TagAttachment2,TagManufacturer2,TagModel2,RadioFrequency_mHz,Photos,EstHatchDate,ChickAge_d,ChickAgeType,Notes
107,upsa_banding_2021.csv,UPSA,,171348927,2021,6,27,USA,Alaska,,,,JAY,63.9036,-145.2041,,,,,CFGesmundo,HDVincelette,7:28,1,319,,,,,,,Db,Y,Y,A,,,,,,,,3,MN,AHY,U,CA,,130.1,1,65.6,21.5,32.3,,,49.2,170,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1314,,,,,,,,,,,,,,,,,,,Held leg out as it flew away.
108,upsa_banding_2021.csv,UPSA,,171348928,2021,6,27,USA,Alaska,,,,JAY,63.9036,-145.2041,,,,,TG,HDVincelette,7:28,1,319,,,,,,,Dg,Dg,Y,A,,,,,,,,3,MN,AHY,U,CA,,157.8,1,60.8,21.6,30.8,,,48.7,189,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1311,,,,,,,,,,,,,,,,,,,
109,upsa_banding_2021.csv,UPSA,,171348929,2021,6,27,USA,Alaska,,,,JAY,63.9045,-145.2003,,,,,CFGesmundo,CFGesmundo,7:50,1,319,,,,,,,Dg,Db,Y,A,,,,,,,,3,MN,AHY,U,CA,,141.1,1,63.4,20,29,,,47.6,184,,,,,1,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1313,,,,,,,,,,,,,,,,,,,
110,upsa_banding_2021.csv,UPSA,,171348930,2021,6,29,USA,Alaska,,,,BUFF,63.9764,-145.6618,,,,,CFGesmundo,RIGalvan,9:53,1,319,,,,,,,Dg,O,Y,A,,,,,,,,3,MN,AHY,U,CA,,167.7,2,67.4,24,33.8,,,49.7,190,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1973,,,,,,,,,,,,,,,,,,,
111,upsa_banding_2021.csv,UPSA,,171348931,2021,6,29,USA,Alaska,,,,BUFF,63.9764,-145.6618,,,,,CFGesmundo,RIGalvan,10:00,1,319,,,,,,,Dg,R,Y,A,,,,,,,,3,MN,AHY,U,CA,,168.8,2,64.7,22.6,31.3,,,47.3,176,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1310,,,,,,,,,,,,,,,,,,,
112,upsa_banding_2021.csv,UPSA,,171348932,2021,6,29,USA,Alaska,,,,FOX,63.8271,-145.7146,,,,,CFGesmundo,HDVincelette,13:13,1,319,,,,,,,Dg,Y,Y,A,,,,,,,,3,MN,AHY,U,CA,,181,2,64.8,23,31.3,,,54.4,191,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,1972,,,,,,,,,,,,,,,,,,,
113,upsa_banding_2021.csv,UPSA,,171348933,2021,6,29,USA,Alaska,,,,FOX,63.8271,-145.7146,,,,,RIGalvan,HDVincelette,13:25,1,319,,,,,,,O,O,Y,A,,,,,,,,3,MN,AHY,U,CA,,148.7,2,62.2,22.9,30,,,46.7,172,,,,,0,N,,,,,Y,N,,,,Y,,,,1,,,,,,,,,,,,,,,,,,N,,,,No photos. Blood not taken.
114,upsa_banding_2021.csv,UPSA,,171348934,2021,7,3,USA,Alaska,,,,PHIL,63.9292,-145.1782,,,,,CFGesmundo,EKGriffis,7:32,1,319,,,,,,,O,Dg,Y,A,,,,,,,,3,MN,AHY,U,CA,,158.4,1,66.6,27.5,33.8,,,49.4,190,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,221492,,,,,,,,,,,,,,,,,,,
115,upsa_banding_2021.csv,UPSA,,171348935,2021,7,3,USA,Alaska,,,,PHIL,63.9292,-145.1782,,,,,ZMPohlen,EKGriffis,7:38,1,319,,,,,,,O,Db,Y,A,,,,,,,,3,MN,AHY,U,CA,,123.2,1,63.8,20.7,28.9,,,48.2,181,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,221493,,,,,,,,,,,,,,,,,,,Very little muscle.
116,upsa_banding_2021.csv,UPSA,,171348936,2021,7,3,USA,Alaska,,,,HANS,64.012,-145.3845,,,,,CFGesmundo,EKGriffis,13:05,1,319,,,,,,,O,R,Y,A,,,,,,,,3,MN,AHY,U,CA,,131.6,1,59.6,20.3,29.6,,,47.7,185,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,221491,,,,,,,,,,,,,,,,,,,
117,upsa_banding_2021.csv,UPSA,,171348937,2021,7,3,USA,Alaska,,,,HANS,64.0104,-145.4183,,,,,CFGesmundo,JAJohnson,14:10,1,319,,,,,,,O,Y,Y,A,,,,,,,,3,MN,AHY,U,CA,,161,1,61,20.3,29.3,,,54,187,,,,,0,N,,,,,Y,Y,,,,Y,,,,1,,Deployed,221490,,,,,,,,,,,,,,,,,,,
128,GraysHarbor_banding_2017.csv,REKN,,137201318,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,380,,,,,,,Flag,,,A,Dg,3CN,,,,,,,CN,AHY,,,,158,,,29,39.2,,,,185,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,497,169217,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
129,GraysHarbor_banding_2017.csv,REKN,,137201319,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,380,,,,,,,Flag,,,A,Dg,3CP,,,,,,,CN,AHY,,,,130,,,26.7,37,,,,168,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,495,169215,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
130,GraysHarbor_banding_2017.csv,REKN,,137201320,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3CT,,,,,,,CN,AHY,,,,120,,,28,37.7,,,,168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
131,GraysHarbor_banding_2017.csv,REKN,,137201322,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,,,Flag,A,Dg,3CY,,,,,,,CN,AHY,,,,138,,,24.8,33.8,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
132,GraysHarbor_banding_2017.csv,REKN,,137201321,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EE,,,,,,,CN,AHY,,,,128,,,27.9,36.6,,,,176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
133,GraysHarbor_banding_2017.csv,REKN,,137201323,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EC,,,,,,,CN,AHY,,,,124,,,26.1,35.2,,,,168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
134,GraysHarbor_banding_2017.csv,REKN,,137201324,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EH,,,,,,,CN,AHY,,,,140,,,28.9,40.5,,,,165,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
135,GraysHarbor_banding_2017.csv,REKN,,137201325,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EJ,,,,,,,CN,AHY,,,,115,,,27.1,37.1,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
136,GraysHarbor_banding_2017.csv,REKN,,137201326,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EK,,,,,,,CN,AHY,,,,144,,,26.2,36.1,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
137,GraysHarbor_banding_2017.csv,REKN,,137201327,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EM,,,,,,,CN,AHY,,,,142,,,27.3,36.7,,,,171,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
138,GraysHarbor_banding_2017.csv,REKN,,137201328,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EL,,,,,,,CN,AHY,,,,144,,,25.9,36.3,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
139,GraysHarbor_banding_2017.csv,REKN,,137201329,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EN,,,,,,,CN,AHY,,,,120,,,26.8,36.2,,,,175,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
140,GraysHarbor_banding_2017.csv,REKN,,137201330,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EP,,,,,,,CN,AHY,,,,122,,,25.4,33.8,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
141,GraysHarbor_banding_2017.csv,REKN,,137201331,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EU,,,,,,,CN,AHY,,,,120,,,22.2,34.8,,,,176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
142,GraysHarbor_banding_2017.csv,REKN,,137201332,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3EV,,,,,,,CN,AHY,,,,120,,,23.4,34.3,,,,174,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
143,GraysHarbor_banding_2017.csv,REKN,,137201333,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,380,,,,,,,Flag,,,A,Dg,3EY,,,,,,,CN,AHY,,,,144,,,25.7,35.3,,,,173,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,499,169219,,,,,,,,,,,,,,,,,,
144,GraysHarbor_banding_2017.csv,REKN,,137201334,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HC,,,,,,,CN,AHY,,,,118,,,25.7,36.4,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
145,GraysHarbor_banding_2017.csv,REKN,,137201335,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HE,,,,,,,CN,AHY,,,,134,,,28.2,37.7,,,,166,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
146,GraysHarbor_banding_2017.csv,REKN,,137201336,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HH,,,,,,,CN,AHY,,,,128,,,29.9,39.5,,,,180,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
147,GraysHarbor_banding_2017.csv,REKN,,137201337,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HJ,,,,,,,CN,AHY,,,,142,,,28.2,39.5,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
148,GraysHarbor_banding_2017.csv,REKN,,137201338,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HK,,,,,,,CN,AHY,,,,136,,,26.5,34.9,,,,168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
149,GraysHarbor_banding_2017.csv,REKN,,137201339,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HL,,,,,,,CN,AHY,,,,122,,,27.2,35.1,,,,169,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
150,GraysHarbor_banding_2017.csv,REKN,,137201340,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HM,,,,,,,CN,AHY,,,,126,,,24.3,36.8,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
151,GraysHarbor_banding_2017.csv,REKN,,137201341,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HN,,,,,,,CN,AHY,,,,124,,,29.1,39.5,,,,175,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
152,GraysHarbor_banding_2017.csv,REKN,,137201342,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,380,,,,,,,Flag,,,A,Dg,3HP,,,,,,,CN,AHY,,,,130,,,28.1,36.1,,,,182,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,493,169213,,,,,,,,,,,,,,,,,,
153,GraysHarbor_banding_2017.csv,REKN,,137201343,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HT,,,,,,,CN,AHY,,,,138,,,25.4,35.9,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
154,GraysHarbor_banding_2017.csv,REKN,,137201344,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HU,,,,,,,CN,AHY,,,,116,,,25.2,33.7,,,,171,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
155,GraysHarbor_banding_2017.csv,REKN,,137201345,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HV,,,,,,,CN,AHY,,,,118,,,22.9,32.3,,,,166,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
156,GraysHarbor_banding_2017.csv,REKN,,137201346,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HX,,,,,,,CN,AHY,,,,122,,,24.6,34.5,,,,173,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
157,GraysHarbor_banding_2017.csv,REKN,,137201347,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,13:35,1,301,,,,,,,Flag,,,A,Dg,3HY,,,,,,,CN,AHY,,,,117,,,25.2,33.5,,,,171,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
158,GraysHarbor_banding_2017.csv,REKN,,137201348,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3JC,,,,,,,CN,AHY,,,,150,,,26.7,34.9,,,,183,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,503,169223,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
159,GraysHarbor_banding_2017.csv,REKN,,137201349,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JE,,,,,,,CN,AHY,,,,122,,,25.5,35.9,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
160,GraysHarbor_banding_2017.csv,REKN,,137201350,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3JH,,,,,,,CN,AHY,,,,144,,,28,36.8,,,,172,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,507,169226,,,,,,,,,,,,,,,,,,
161,GraysHarbor_banding_2017.csv,REKN,,137201351,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JJ,,,,,,,CN,AHY,,,,118,,,24.8,33.6,,,,168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
162,GraysHarbor_banding_2017.csv,REKN,,137201352,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JK,,,,,,,CN,AHY,,,,120,,,28.9,39.7,,,,174,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
163,GraysHarbor_banding_2017.csv,REKN,,137201353,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JL,,,,,,,CN,AHY,,,,132,,,29,37,,,,174,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
164,GraysHarbor_banding_2017.csv,REKN,,137201354,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JM,,,,,,,CN,AHY,,,,124,,,26,35.9,,,,177,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
165,GraysHarbor_banding_2017.csv,REKN,,137201355,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JT,,,,,,,CN,AHY,,,,120,,,25.9,34.7,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
166,GraysHarbor_banding_2017.csv,REKN,,137201356,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3JU,,,,,,,CN,AHY,,,,140,,,26.2,34.7,,,,177,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,492,169212,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
167,GraysHarbor_banding_2017.csv,REKN,,137201357,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JX,,,,,,,CN,AHY,,,,134,,,29,37.9,,,,176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
168,GraysHarbor_banding_2017.csv,REKN,,137201358,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3JY,,,,,,,CN,AHY,,,,125,,,26.6,35.1,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
169,GraysHarbor_banding_2017.csv,REKN,,137201359,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3KA,,,,,,,CN,AHY,,,,138,,,28.3,37.6,,,,172,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,511,169229,,,,,,,,,,,,,,,,,,
170,GraysHarbor_banding_2017.csv,REKN,,137201360,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3KC,,,,,,,CN,AHY,,,,138,,,28,38.4,,,,175,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,505,169225,,,,,,,,,,,,,,,,,,
171,GraysHarbor_banding_2017.csv,REKN,,137201361,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KE,,,,,,,CN,AHY,,,,130,,,26.2,38.4,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
172,GraysHarbor_banding_2017.csv,REKN,,137201362,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KJ,,,,,,,CN,AHY,,,,118,,,26.5,36.4,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
173,GraysHarbor_banding_2017.csv,REKN,,137201363,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3KK,,,,,,,CN,AHY,,,,140,,,26.7,35.1,,,,175,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,513,169231,,,,,,,,,,,,,,,,,,
174,GraysHarbor_banding_2017.csv,REKN,,137201364,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KL,,,,,,,CN,AHY,,,,130,,,26.9,35.8,,,,169,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
175,GraysHarbor_banding_2017.csv,REKN,,137201365,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3KM,,,,,,,CN,AHY,,,,158,,,28.2,40.5,,,,184,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,494,169214,4,glue,Lotek Wireless,PinPoint Argos 75,,,,,,,,,,,,,,
176,GraysHarbor_banding_2017.csv,REKN,,137201366,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KP,,,,,,,CN,AHY,,,,136,,,27,38.8,,,,172,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
177,GraysHarbor_banding_2017.csv,REKN,,137201367,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KT,,,,,,,CN,AHY,,,,130,,,25.1,34.6,,,,171,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
178,GraysHarbor_banding_2017.csv,REKN,,137201368,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,380,,,,,,,Flag,,,A,Dg,3KU,,,,,,,CN,AHY,,,,158,,,30.2,38.7,,,,178,,,,,,,,,,,,,,,,,,,,1,GPS,Deployed,509,169227,,,,,,,,,,,,,,,,,,
179,GraysHarbor_banding_2017.csv,REKN,,137201369,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KX,,,,,,,CN,AHY,,,,114,,,25.8,34.5,,,,155,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
180,GraysHarbor_banding_2017.csv,REKN,,137201370,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,3KY,,,,,,,CN,AHY,,,,130,,,27.1,36.2,,,,168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
181,GraysHarbor_banding_2017.csv,REKN,,137201371,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,2UJ,,,,,,,CN,AHY,,,,124,,,27.6,37.1,,,,176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
182,GraysHarbor_banding_2017.csv,REKN,,137201372,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,2UK,,,,,,,CN,AHY,,,,140,,,28.9,38.9,,,,176,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
183,GraysHarbor_banding_2017.csv,REKN,,137201373,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,2UL,,,,,,,CN,AHY,,,,126,,,25.8,33.9,,,,165,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
184,GraysHarbor_banding_2017.csv,REKN,,137201374,2017,5,10,USA,Washington,,Grays Harbor,East Sand Island,,46.954076,-124.04503,,,,,,JBuchanan,14:42,1,301,,,,,,,Flag,,,A,Dg,2UM,,,,,,,CN,AHY,,,,120,,,25.6,36.4,,,,170,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
